Passage,Phage_measured,Phage_treatment,Temperature_treatment,Temperature,Rep,PFU,Dilution,PFU_ML,,
9,LUZ19,Single_phage,42C_static,42,6,20,-7,20000000000,,
9,LUZ19,Single_phage,Fluctuating,37,1,20,-7,20000000000,,
9,LUZ19,Single_phage,Fluctuating,37,2,18,-7,18000000000,,
9,LUZ19,Single_phage,Fluctuating,37,3,22,-7,22000000000,,
9,LUZ19,Single_phage,Fluctuating,37,4,12,-7,12000000000,,
9,LUZ19,Single_phage,Fluctuating,37,5,19,-7,19000000000,,
9,LUZ19,Single_phage,Fluctuating,37,6,19,-7,19000000000,,
9,LUZ19,Competition,37C_static,37,1,27,-6,2700000000,,
9,LUZ19,Competition,37C_static,37,2,21,-6,2100000000,,
9,LUZ19,Competition,37C_static,37,3,31,-6,3100000000,,
9,LUZ19,Competition,37C_static,37,4,23,-6,2300000000,,
9,LUZ19,Competition,37C_static,37,5,20,-6,2000000000,,
9,LUZ19,Competition,37C_static,37,6,19,-6,1900000000,,
9,LUZ19,Competition,42C_static,42,1,17,-4,17000000,,
9,LUZ19,Competition,42C_static,42,2,35,-4,35000000,,
9,LUZ19,Competition,42C_static,42,3,6,-5,60000000,,
9,LUZ19,Competition,42C_static,42,4,12,-5,120000000,,
9,LUZ19,Competition,42C_static,42,5,16,-5,160000000,,
9,LUZ19,Competition,42C_static,42,6,17,-5,170000000,,
9,LUZ19,Competition,Fluctuating,42,1,39,-6,3900000000,,
9,LUZ19,Competition,Fluctuating,42,2,28,-6,2800000000,,
9,LUZ19,Competition,Fluctuating,42,3,24,-6,2400000000,,
9,LUZ19,Competition,Fluctuating,42,4,21,-6,2100000000,,
9,LUZ19,Competition,Fluctuating,42,5,11,-6,1100000000,,
9,LUZ19,Competition,Fluctuating,42,6,6,-6,600000000,,
9,phage14_1,Single_phage,37C_static,37,1,134,-5,1340000000,,
9,phage14_1,Single_phage,37C_static,37,2,134,-5,1340000000,,
9,phage14_1,Single_phage,37C_static,37,3,132,-5,1320000000,,
9,phage14_1,Single_phage,37C_static,37,4,128,-5,1280000000,,
9,phage14_1,Single_phage,37C_static,37,5,131,-5,1310000000,,
9,phage14_1,Single_phage,37C_static,37,6,112,-5,1120000000,,
9,phage14_1,Single_phage,42C_static,42,1,172,-5,1720000000,,
9,phage14_1,Single_phage,42C_static,42,2,184,-5,1840000000,,
9,phage14_1,Single_phage,42C_static,42,3,165,-5,1650000000,,
9,phage14_1,Single_phage,42C_static,42,4,189,-5,1890000000,,
9,phage14_1,Single_phage,42C_static,42,5,154,-5,1540000000,,
9,phage14_1,Single_phage,42C_static,42,6,170,-5,1700000000,,
9,phage14_1,Single_phage,Fluctuating,37,1,28,-6,2800000000,,
9,phage14_1,Single_phage,Fluctuating,37,2,52,-6,5200000000,,
9,phage14_1,Single_phage,Fluctuating,37,3,38,-6,3800000000,,
9,phage14_1,Single_phage,Fluctuating,37,4,41,-6,4100000000,,
9,phage14_1,Single_phage,Fluctuating,37,5,35,-6,3500000000,,
9,phage14_1,Single_phage,Fluctuating,37,6,39,-6,3900000000,,
9,phage14_1,Competition,37C_static,37,1,29,-6,2900000000,,
9,phage14_1,Competition,37C_static,37,2,28,-6,2800000000,,
9,phage14_1,Competition,37C_static,37,3,41,-6,4100000000,,
9,phage14_1,Competition,37C_static,37,4,34,-6,3400000000,,
9,phage14_1,Competition,37C_static,37,5,31,-6,3100000000,,
9,phage14_1,Competition,37C_static,37,6,26,-6,2600000000,,
9,phage14_1,Competition,42C_static,42,1,55,-6,5500000000,,
9,phage14_1,Competition,42C_static,42,2,20,-6,2000000000,,
9,phage14_1,Competition,42C_static,42,3,21,-6,2100000000,,
9,phage14_1,Competition,42C_static,42,4,37,-6,3700000000,,
9,phage14_1,Competition,42C_static,42,5,23,-6,2300000000,,
9,phage14_1,Competition,42C_static,42,6,16,-6,1600000000,,
9,phage14_1,Competition,Fluctuating,37,1,65,-6,6500000000,,
9,phage14_1,Competition,Fluctuating,37,2,21,-6,2100000000,,
9,phage14_1,Competition,Fluctuating,37,3,48,-6,4800000000,,
9,phage14_1,Competition,Fluctuating,37,4,23,-6,2300000000,,
9,phage14_1,Competition,Fluctuating,37,5,30,-6,3000000000,,
9,phage14_1,Competition,Fluctuating,37,6,44,-6,4400000000,,
9.1,LUZ19,Single_phage,37C_static,37,1,,,2900000000,,
9.1,LUZ19,Single_phage,37C_static,37,2,,,3000000000,,
9.1,LUZ19,Single_phage,37C_static,37,3,,,2200000000,,
9.1,LUZ19,Single_phage,37C_static,37,4,,,2400000000,,
9.1,LUZ19,Single_phage,37C_static,37,5,,,1600000000,,
9.1,LUZ19,Single_phage,37C_static,37,6,,,800000000,,
9.1,LUZ19,Single_phage,42C_static,42,1,,,2500000000,,
9.1,LUZ19,Single_phage,42C_static,42,2,,,1900000000,,
9.1,LUZ19,Single_phage,42C_static,42,3,,,1900000000,,
9.1,LUZ19,Single_phage,42C_static,42,4,,,1500000000,,
9.1,LUZ19,Single_phage,42C_static,42,5,,,1400000000,,
9.1,LUZ19,Single_phage,42C_static,42,6,,,2000000000,,
9.1,LUZ19,Single_phage,Fluctuating,37,1,,,2000000000,,
9.1,LUZ19,Single_phage,Fluctuating,37,2,,,1800000000,,
9.1,LUZ19,Single_phage,Fluctuating,37,3,,,2200000000,,
9.1,LUZ19,Single_phage,Fluctuating,37,4,,,1200000000,,
9.1,LUZ19,Single_phage,Fluctuating,37,5,,,1900000000,,
9.1,LUZ19,Single_phage,Fluctuating,37,6,,,1900000000,,
9.1,LUZ19,Competition,37C_static,37,1,,,270000000,,
9.1,LUZ19,Competition,37C_static,37,2,,,210000000,,
9.1,LUZ19,Competition,37C_static,37,3,,,310000000,,
9.1,LUZ19,Competition,37C_static,37,4,,,230000000,,
9.1,LUZ19,Competition,37C_static,37,5,,,200000000,,
9.1,LUZ19,Competition,37C_static,37,6,,,190000000,,
9.1,LUZ19,Competition,42C_static,42,1,,,1700000,,
9.1,LUZ19,Competition,42C_static,42,2,,,3500000,,
9.1,LUZ19,Competition,42C_static,42,3,,,6000000,,
9.1,LUZ19,Competition,42C_static,42,4,,,12000000,,
9.1,LUZ19,Competition,42C_static,42,5,,,16000000,,
9.1,LUZ19,Competition,42C_static,42,6,,,17000000,,
9.1,LUZ19,Competition,Fluctuating,42,1,,,390000000,,
9.1,LUZ19,Competition,Fluctuating,42,2,,,280000000,,
9.1,LUZ19,Competition,Fluctuating,42,3,,,240000000,,
9.1,LUZ19,Competition,Fluctuating,42,4,,,210000000,,
9.1,LUZ19,Competition,Fluctuating,42,5,,,110000000,,
9.1,LUZ19,Competition,Fluctuating,42,6,,,60000000,,
9.1,phage14_1,Single_phage,37C_static,37,1,,,134000000,,
9.1,phage14_1,Single_phage,37C_static,37,2,,,134000000,,
9.1,phage14_1,Single_phage,37C_static,37,3,,,132000000,,
9.1,phage14_1,Single_phage,37C_static,37,4,,,128000000,,
9.1,phage14_1,Single_phage,37C_static,37,5,,,131000000,,
9.1,phage14_1,Single_phage,37C_static,37,6,,,112000000,,
9.1,phage14_1,Single_phage,42C_static,42,1,,,172000000,,
9.1,phage14_1,Single_phage,42C_static,42,2,,,184000000,,
9.1,phage14_1,Single_phage,42C_static,42,3,,,165000000,,
9.1,phage14_1,Single_phage,42C_static,42,4,,,189000000,,
9.1,phage14_1,Single_phage,42C_static,42,5,,,154000000,,
9.1,phage14_1,Single_phage,42C_static,42,6,,,170000000,,
9.1,phage14_1,Single_phage,Fluctuating,37,1,,,280000000,,
9.1,phage14_1,Single_phage,Fluctuating,37,2,,,520000000,,
9.1,phage14_1,Single_phage,Fluctuating,37,3,,,380000000,,
9.1,phage14_1,Single_phage,Fluctuating,37,4,,,410000000,,
9.1,phage14_1,Single_phage,Fluctuating,37,5,,,350000000,,
9.1,phage14_1,Single_phage,Fluctuating,37,6,,,390000000,,
9.1,phage14_1,Competition,37C_static,37,1,,,290000000,,
9.1,phage14_1,Competition,37C_static,37,2,,,280000000,,
9.1,phage14_1,Competition,37C_static,37,3,,,410000000,,
9.1,phage14_1,Competition,37C_static,37,4,,,340000000,,
9.1,phage14_1,Competition,37C_static,37,5,,,310000000,,
9.1,phage14_1,Competition,37C_static,37,6,,,260000000,,
9.1,phage14_1,Competition,42C_static,42,1,,,550000000,,
9.1,phage14_1,Competition,42C_static,42,2,,,200000000,,
9.1,phage14_1,Competition,42C_static,42,3,,,210000000,,
9.1,phage14_1,Competition,42C_static,42,4,,,370000000,,
9.1,phage14_1,Competition,42C_static,42,5,,,230000000,,
9.1,phage14_1,Competition,42C_static,42,6,,,160000000,,
9.1,phage14_1,Competition,Fluctuating,37,1,,,650000000,,
9.1,phage14_1,Competition,Fluctuating,37,2,,,210000000,,
9.1,phage14_1,Competition,Fluctuating,37,3,,,480000000,,
9.1,phage14_1,Competition,Fluctuating,37,4,,,230000000,,
9.1,phage14_1,Competition,Fluctuating,37,5,,,300000000,,
9.1,phage14_1,Competition,Fluctuating,37,6,,,440000000,,
10,LUZ19,Single_phage,37C_static,37,1,11,-7,11000000000,,
10,LUZ19,Single_phage,37C_static,37,2,4,-7,4000000000,,
10,LUZ19,Single_phage,37C_static,37,3,6,-7,6000000000,,
10,LUZ19,Single_phage,37C_static,37,4,5,-7,5000000000,,
10,LUZ19,Single_phage,37C_static,37,5,17,-7,17000000000,,
10,LUZ19,Single_phage,37C_static,37,6,28,-7,28000000000,,
10,LUZ19,Single_phage,42C_static,42,1,22,-6,2200000000,,
10,LUZ19,Single_phage,42C_static,42,2,7,-7,7000000000,,
10,LUZ19,Single_phage,42C_static,42,3,17,-7,17000000000,,
10,LUZ19,Single_phage,42C_static,42,4,20,-7,20000000000,,
10,LUZ19,Single_phage,42C_static,42,5,25,-7,25000000000,,
10,LUZ19,Single_phage,42C_static,42,6,32,-7,32000000000,,
10,LUZ19,Single_phage,Fluctuating,37,1,13,-7,13000000000,,
10,LUZ19,Single_phage,Fluctuating,37,2,7,-7,7000000000,,
10,LUZ19,Single_phage,Fluctuating,37,3,12,-7,12000000000,,
10,LUZ19,Single_phage,Fluctuating,37,4,18,-7,18000000000,,
10,LUZ19,Single_phage,Fluctuating,37,5,17,-7,17000000000,,
10,LUZ19,Single_phage,Fluctuating,37,6,19,-7,19000000000,,
10,LUZ19,Competition,37C_static,37,1,10,-6,1000000000,,
10,LUZ19,Competition,37C_static,37,2,18,-6,1800000000,,
10,LUZ19,Competition,37C_static,37,3,22,-6,2200000000,,
10,LUZ19,Competition,37C_static,37,4,26,-6,2600000000,,
10,LUZ19,Competition,37C_static,37,5,31,-6,3100000000,,
10,LUZ19,Competition,37C_static,37,6,33,-6,3300000000,,
10,LUZ19,Competition,42C_static,42,1,4,-4,4000000,,
10,LUZ19,Competition,42C_static,42,2,10,-4,10000000,,
10,LUZ19,Competition,42C_static,42,3,19,-4,19000000,,
10,LUZ19,Competition,42C_static,42,4,19,-4,19000000,,
10,LUZ19,Competition,42C_static,42,5,12,-5,120000000,,
10,LUZ19,Competition,42C_static,42,6,11,-5,110000000,,
10,LUZ19,Competition,Fluctuating,42,1,21,-5,210000000,,
10,LUZ19,Competition,Fluctuating,42,2,19,-5,190000000,,
10,LUZ19,Competition,Fluctuating,42,3,20,-5,200000000,,
10,LUZ19,Competition,Fluctuating,42,4,17,-5,170000000,,
10,LUZ19,Competition,Fluctuating,42,5,20,-5,200000000,,
10,LUZ19,Competition,Fluctuating,42,6,29,-5,290000000,,
10,phage14_1,Single_phage,37C_static,37,1,32,-6,3200000000,,
10,phage14_1,Single_phage,37C_static,37,2,17,-6,1700000000,,
10,phage14_1,Single_phage,37C_static,37,3,23,-6,2300000000,,
10,phage14_1,Single_phage,37C_static,37,4,20,-6,2000000000,,
10,phage14_1,Single_phage,37C_static,37,5,27,-6,2700000000,,
10,phage14_1,Single_phage,37C_static,37,6,23,-6,2300000000,,
10,phage14_1,Single_phage,42C_static,42,1,35,-6,3500000000,,
10,phage14_1,Single_phage,42C_static,42,2,32,-6,3200000000,,
10,phage14_1,Single_phage,42C_static,42,3,30,-6,3000000000,,
10,phage14_1,Single_phage,42C_static,42,4,33,-6,3300000000,,
10,phage14_1,Single_phage,42C_static,42,5,21,-6,2100000000,,
10,phage14_1,Single_phage,42C_static,42,6,44,-6,4400000000,,
10,phage14_1,Single_phage,Fluctuating,37,1,72,-5,720000000,,
10,phage14_1,Single_phage,Fluctuating,37,2,66,-5,660000000,,
10,phage14_1,Single_phage,Fluctuating,37,3,80,-5,800000000,,
10,phage14_1,Single_phage,Fluctuating,37,4,66,-5,660000000,,
10,phage14_1,Single_phage,Fluctuating,37,5,61,-5,610000000,,
10,phage14_1,Single_phage,Fluctuating,37,6,68,-5,680000000,,
10,phage14_1,Competition,37C_static,37,1,30,-6,3000000000,,
10,phage14_1,Competition,37C_static,37,2,37,-6,3700000000,,
10,phage14_1,Competition,37C_static,37,3,36,-6,3600000000,,
10,phage14_1,Competition,37C_static,37,4,47,-6,4700000000,,
10,phage14_1,Competition,37C_static,37,5,48,-6,4800000000,,
10,phage14_1,Competition,37C_static,37,6,30,-6,3000000000,,
10,phage14_1,Competition,42C_static,42,1,51,-6,5100000000,,
10,phage14_1,Competition,42C_static,42,2,25,-6,2500000000,,
10,phage14_1,Competition,42C_static,42,3,33,-6,3300000000,,
10,phage14_1,Competition,42C_static,42,4,32,-6,3200000000,,
10,phage14_1,Competition,42C_static,42,5,25,-6,2500000000,,
10,phage14_1,Competition,42C_static,42,6,9,-6,900000000,,
10,phage14_1,Competition,Fluctuating,37,1,20,-6,2000000000,,
10,phage14_1,Competition,Fluctuating,37,2,11,-6,1100000000,,
10,phage14_1,Competition,Fluctuating,37,3,16,-6,1600000000,,
10,phage14_1,Competition,Fluctuating,37,4,21,-6,2100000000,,
10,phage14_1,Competition,Fluctuating,37,5,13,-6,1300000000,,
10,phage14_1,Competition,Fluctuating,37,6,13,-6,1300000000,,
10.1,LUZ19,Single_phage,37C_static,37,1,,,1100000000,,
10.1,LUZ19,Single_phage,37C_static,37,2,,,400000000,,
10.1,LUZ19,Single_phage,37C_static,37,3,,,600000000,,
10.1,LUZ19,Single_phage,37C_static,37,4,,,500000000,,
10.1,LUZ19,Single_phage,37C_static,37,5,,,1700000000,,
10.1,LUZ19,Single_phage,37C_static,37,6,,,2800000000,,
10.1,LUZ19,Single_phage,42C_static,42,1,,,220000000,,
10.1,LUZ19,Single_phage,42C_static,42,2,,,700000000,,
10.1,LUZ19,Single_phage,42C_static,42,3,,,1700000000,,
10.1,LUZ19,Single_phage,42C_static,42,4,,,2000000000,,
10.1,LUZ19,Single_phage,42C_static,42,5,,,2500000000,,
10.1,LUZ19,Single_phage,42C_static,42,6,,,3200000000,,
10.1,LUZ19,Single_phage,Fluctuating,37,1,,,1300000000,,
10.1,LUZ19,Single_phage,Fluctuating,37,2,,,700000000,,
10.1,LUZ19,Single_phage,Fluctuating,37,3,,,1200000000,,
10.1,LUZ19,Single_phage,Fluctuating,37,4,,,1800000000,,
10.1,LUZ19,Single_phage,Fluctuating,37,5,,,1700000000,,
10.1,LUZ19,Single_phage,Fluctuating,37,6,,,1900000000,,
10.1,LUZ19,Competition,37C_static,37,1,,,100000000,,
10.1,LUZ19,Competition,37C_static,37,2,,,180000000,,
10.1,LUZ19,Competition,37C_static,37,3,,,220000000,,
10.1,LUZ19,Competition,37C_static,37,4,,,260000000,,
10.1,LUZ19,Competition,37C_static,37,5,,,310000000,,
10.1,LUZ19,Competition,37C_static,37,6,,,330000000,,
10.1,LUZ19,Competition,42C_static,42,1,,,400000,,
10.1,LUZ19,Competition,42C_static,42,2,,,1000000,,
10.1,LUZ19,Competition,42C_static,42,3,,,1900000,,
10.1,LUZ19,Competition,42C_static,42,4,,,1900000,,
10.1,LUZ19,Competition,42C_static,42,5,,,12000000,,
10.1,LUZ19,Competition,42C_static,42,6,,,11000000,,
10.1,LUZ19,Competition,Fluctuating,42,1,,,21000000,,
10.1,LUZ19,Competition,Fluctuating,42,2,,,19000000,,
10.1,LUZ19,Competition,Fluctuating,42,3,,,20000000,,
10.1,LUZ19,Competition,Fluctuating,42,4,,,17000000,,
10.1,LUZ19,Competition,Fluctuating,42,5,,,20000000,,
10.1,LUZ19,Competition,Fluctuating,42,6,,,29000000,,
10.1,phage14_1,Single_phage,37C_static,37,1,,,320000000,,
10.1,phage14_1,Single_phage,37C_static,37,2,,,170000000,,
10.1,phage14_1,Single_phage,37C_static,37,3,,,230000000,,
10.1,phage14_1,Single_phage,37C_static,37,4,,,200000000,,
10.1,phage14_1,Single_phage,37C_static,37,5,,,270000000,,
10.1,phage14_1,Single_phage,37C_static,37,6,,,230000000,,
10.1,phage14_1,Single_phage,42C_static,42,1,,,350000000,,
10.1,phage14_1,Single_phage,42C_static,42,2,,,320000000,,
10.1,phage14_1,Single_phage,42C_static,42,3,,,300000000,,
10.1,phage14_1,Single_phage,42C_static,42,4,,,330000000,,
10.1,phage14_1,Single_phage,42C_static,42,5,,,210000000,,
10.1,phage14_1,Single_phage,42C_static,42,6,,,440000000,,
10.1,phage14_1,Single_phage,Fluctuating,37,1,,,72000000,,
10.1,phage14_1,Single_phage,Fluctuating,37,2,,,66000000,,
10.1,phage14_1,Single_phage,Fluctuating,37,3,,,80000000,,
10.1,phage14_1,Single_phage,Fluctuating,37,4,,,66000000,,
10.1,phage14_1,Single_phage,Fluctuating,37,5,,,61000000,,
10.1,phage14_1,Single_phage,Fluctuating,37,6,,,68000000,,
10.1,phage14_1,Competition,37C_static,37,1,,,300000000,,
10.1,phage14_1,Competition,37C_static,37,2,,,370000000,,
10.1,phage14_1,Competition,37C_static,37,3,,,360000000,,
10.1,phage14_1,Competition,37C_static,37,4,,,470000000,,
10.1,phage14_1,Competition,37C_static,37,5,,,480000000,,
10.1,phage14_1,Competition,37C_static,37,6,,,300000000,,
10.1,phage14_1,Competition,42C_static,42,1,,,510000000,,
10.1,phage14_1,Competition,42C_static,42,2,,,250000000,,
10.1,phage14_1,Competition,42C_static,42,3,,,330000000,,
10.1,phage14_1,Competition,42C_static,42,4,,,320000000,,
10.1,phage14_1,Competition,42C_static,42,5,,,250000000,,
10.1,phage14_1,Competition,42C_static,42,6,,,90000000,,
10.1,phage14_1,Competition,Fluctuating,37,1,,,200000000,,
10.1,phage14_1,Competition,Fluctuating,37,2,,,110000000,,
10.1,phage14_1,Competition,Fluctuating,37,3,,,160000000,,
10.1,phage14_1,Competition,Fluctuating,37,4,,,210000000,,
10.1,phage14_1,Competition,Fluctuating,37,5,,,130000000,,
10.1,phage14_1,Competition,Fluctuating,37,6,,,130000000,,
11,LUZ19,Single_phage,37C_static,37,1,26,-7,26000000000,,
11,LUZ19,Single_phage,37C_static,37,2,31,-7,31000000000,,
11,LUZ19,Single_phage,37C_static,37,3,22,-7,22000000000,,
11,LUZ19,Single_phage,37C_static,37,4,22,-7,22000000000,,
11,LUZ19,Single_phage,37C_static,37,5,28,-7,28000000000,,
11,LUZ19,Single_phage,37C_static,37,6,31,-7,31000000000,,
11,LUZ19,Single_phage,42C_static,42,1,41,-7,41000000000,,
11,LUZ19,Single_phage,42C_static,42,2,37,-7,37000000000,,
11,LUZ19,Single_phage,42C_static,42,3,28,-7,28000000000,,
11,LUZ19,Single_phage,42C_static,42,4,29,-7,29000000000,,
11,LUZ19,Single_phage,42C_static,42,5,25,-7,25000000000,,
11,LUZ19,Single_phage,42C_static,42,6,33,-7,33000000000,,
11,LUZ19,Single_phage,Fluctuating,37,1,29,-7,29000000000,,
11,LUZ19,Single_phage,Fluctuating,37,2,29,-7,29000000000,,
11,LUZ19,Single_phage,Fluctuating,37,3,24,-7,24000000000,,
11,LUZ19,Single_phage,Fluctuating,37,4,27,-7,27000000000,,
11,LUZ19,Single_phage,Fluctuating,37,5,20,-7,20000000000,,
11,LUZ19,Single_phage,Fluctuating,37,6,26,-7,26000000000,,
11,LUZ19,Competition,37C_static,37,1,34,-6,3400000000,,
11,LUZ19,Competition,37C_static,37,2,28,-6,2800000000,,
11,LUZ19,Competition,37C_static,37,3,39,-6,3900000000,,
11,LUZ19,Competition,37C_static,37,4,28,-6,2800000000,,
11,LUZ19,Competition,37C_static,37,5,28,-6,2800000000,,
11,LUZ19,Competition,37C_static,37,6,30,-6,3000000000,,
11,LUZ19,Competition,42C_static,42,1,8,-5,80000000,,
11,LUZ19,Competition,42C_static,42,2,11,-5,110000000,,
11,LUZ19,Competition,42C_static,42,3,14,-5,140000000,,
11,LUZ19,Competition,42C_static,42,4,24,-5,240000000,,
11,LUZ19,Competition,42C_static,42,5,21,-5,210000000,,
11,LUZ19,Competition,42C_static,42,6,24,-5,240000000,,
11,LUZ19,Competition,Fluctuating,42,1,25,-6,2500000000,,
11,LUZ19,Competition,Fluctuating,42,2,23,-6,2300000000,,
11,LUZ19,Competition,Fluctuating,42,3,13,-6,1300000000,,
11,LUZ19,Competition,Fluctuating,42,4,18,-6,1800000000,,
11,LUZ19,Competition,Fluctuating,42,5,23,-6,2300000000,,
11,LUZ19,Competition,Fluctuating,42,6,20,-6,2000000000,,
11,phage14_1,Single_phage,37C_static,37,1,25,-6,2500000000,,
11,phage14_1,Single_phage,37C_static,37,2,28,-6,2800000000,,
11,phage14_1,Single_phage,37C_static,37,3,16,-6,1600000000,,
11,phage14_1,Single_phage,37C_static,37,4,35,-6,3500000000,,
11,phage14_1,Single_phage,37C_static,37,5,26,-6,2600000000,,
11,phage14_1,Single_phage,37C_static,37,6,32,-6,3200000000,,
11,phage14_1,Single_phage,42C_static,42,1,59,-6,5900000000,,
11,phage14_1,Single_phage,42C_static,42,2,50,-6,5000000000,,
11,phage14_1,Single_phage,42C_static,42,3,43,-6,4300000000,,
11,phage14_1,Single_phage,42C_static,42,4,32,-6,3200000000,,
11,phage14_1,Single_phage,42C_static,42,5,61,-6,6100000000,,
11,phage14_1,Single_phage,42C_static,42,6,29,-6,2900000000,,
11,phage14_1,Single_phage,Fluctuating,37,1,72,-6,7200000000,,
11,phage14_1,Single_phage,Fluctuating,37,2,82,-6,8200000000,,
11,phage14_1,Single_phage,Fluctuating,37,3,58,-6,5800000000,,
11,phage14_1,Single_phage,Fluctuating,37,4,83,-6,8300000000,,
11,phage14_1,Single_phage,Fluctuating,37,5,81,-6,8100000000,,
11,phage14_1,Single_phage,Fluctuating,37,6,92,-6,9200000000,,
11,phage14_1,Competition,37C_static,37,1,31,-6,3100000000,,
11,phage14_1,Competition,37C_static,37,2,28,-6,2800000000,,
11,phage14_1,Competition,37C_static,37,3,28,-6,2800000000,,
11,phage14_1,Competition,37C_static,37,4,30,-6,3000000000,,
11,phage14_1,Competition,37C_static,37,5,28,-6,2800000000,,
11,phage14_1,Competition,37C_static,37,6,34,-6,3400000000,,
11,phage14_1,Competition,42C_static,42,1,77,-6,7700000000,,
11,phage14_1,Competition,42C_static,42,2,37,-6,3700000000,,
11,phage14_1,Competition,42C_static,42,3,44,-6,4400000000,,
11,phage14_1,Competition,42C_static,42,4,51,-6,5100000000,,
11,phage14_1,Competition,42C_static,42,5,41,-6,4100000000,,
11,phage14_1,Competition,42C_static,42,6,29,-6,2900000000,,
11,phage14_1,Competition,Fluctuating,37,1,51,-6,5100000000,,
11,phage14_1,Competition,Fluctuating,37,2,26,-6,2600000000,,
11,phage14_1,Competition,Fluctuating,37,3,33,-6,3300000000,,
11,phage14_1,Competition,Fluctuating,37,4,36,-6,3600000000,,
11,phage14_1,Competition,Fluctuating,37,5,28,-6,2800000000,,
11,phage14_1,Competition,Fluctuating,37,6,30,-6,3000000000,,
11.1,LUZ19,Single_phage,37C_static,37,1,,,2600000000,,
11.1,LUZ19,Single_phage,37C_static,37,2,,,3100000000,,
11.1,LUZ19,Single_phage,37C_static,37,3,,,2200000000,,
11.1,LUZ19,Single_phage,37C_static,37,4,,,2200000000,,
11.1,LUZ19,Single_phage,37C_static,37,5,,,2800000000,,
11.1,LUZ19,Single_phage,37C_static,37,6,,,3100000000,,
11.1,LUZ19,Single_phage,42C_static,42,1,,,4100000000,,
11.1,LUZ19,Single_phage,42C_static,42,2,,,3700000000,,
11.1,LUZ19,Single_phage,42C_static,42,3,,,2800000000,,
11.1,LUZ19,Single_phage,42C_static,42,4,,,2900000000,,
11.1,LUZ19,Single_phage,42C_static,42,5,,,2500000000,,
11.1,LUZ19,Single_phage,42C_static,42,6,,,3300000000,,
11.1,LUZ19,Single_phage,Fluctuating,37,1,,,2900000000,,
11.1,LUZ19,Single_phage,Fluctuating,37,2,,,2900000000,,
11.1,LUZ19,Single_phage,Fluctuating,37,3,,,2400000000,,
11.1,LUZ19,Single_phage,Fluctuating,37,4,,,2700000000,,
11.1,LUZ19,Single_phage,Fluctuating,37,5,,,2000000000,,
11.1,LUZ19,Single_phage,Fluctuating,37,6,,,2600000000,,
11.1,LUZ19,Competition,37C_static,37,1,,,340000000,,
11.1,LUZ19,Competition,37C_static,37,2,,,280000000,,
11.1,LUZ19,Competition,37C_static,37,3,,,390000000,,
11.1,LUZ19,Competition,37C_static,37,4,,,280000000,,
11.1,LUZ19,Competition,37C_static,37,5,,,280000000,,
11.1,LUZ19,Competition,37C_static,37,6,,,300000000,,
11.1,LUZ19,Competition,42C_static,42,1,,,8000000,,
11.1,LUZ19,Competition,42C_static,42,2,,,11000000,,
11.1,LUZ19,Competition,42C_static,42,3,,,14000000,,
11.1,LUZ19,Competition,42C_static,42,4,,,24000000,,
11.1,LUZ19,Competition,42C_static,42,5,,,21000000,,
11.1,LUZ19,Competition,42C_static,42,6,,,24000000,,
11.1,LUZ19,Competition,Fluctuating,42,1,,,250000000,,
11.1,LUZ19,Competition,Fluctuating,42,2,,,230000000,,
11.1,LUZ19,Competition,Fluctuating,42,3,,,130000000,,
11.1,LUZ19,Competition,Fluctuating,42,4,,,180000000,,
11.1,LUZ19,Competition,Fluctuating,42,5,,,230000000,,
11.1,LUZ19,Competition,Fluctuating,42,6,,,200000000,,
11.1,phage14_1,Single_phage,37C_static,37,1,,,250000000,,
11.1,phage14_1,Single_phage,37C_static,37,2,,,280000000,,
11.1,phage14_1,Single_phage,37C_static,37,3,,,160000000,,
11.1,phage14_1,Single_phage,37C_static,37,4,,,350000000,,
11.1,phage14_1,Single_phage,37C_static,37,5,,,260000000,,
11.1,phage14_1,Single_phage,37C_static,37,6,,,320000000,,
11.1,phage14_1,Single_phage,42C_static,42,1,,,590000000,,
11.1,phage14_1,Single_phage,42C_static,42,2,,,500000000,,
11.1,phage14_1,Single_phage,42C_static,42,3,,,430000000,,
11.1,phage14_1,Single_phage,42C_static,42,4,,,320000000,,
11.1,phage14_1,Single_phage,42C_static,42,5,,,610000000,,
11.1,phage14_1,Single_phage,42C_static,42,6,,,290000000,,
11.1,phage14_1,Single_phage,Fluctuating,37,1,,,720000000,,
11.1,phage14_1,Single_phage,Fluctuating,37,2,,,820000000,,
11.1,phage14_1,Single_phage,Fluctuating,37,3,,,580000000,,
11.1,phage14_1,Single_phage,Fluctuating,37,4,,,830000000,,
11.1,phage14_1,Single_phage,Fluctuating,37,5,,,810000000,,
11.1,phage14_1,Single_phage,Fluctuating,37,6,,,920000000,,
11.1,phage14_1,Competition,37C_static,37,1,,,310000000,,
11.1,phage14_1,Competition,37C_static,37,2,,,280000000,,
11.1,phage14_1,Competition,37C_static,37,3,,,280000000,,
11.1,phage14_1,Competition,37C_static,37,4,,,300000000,,
11.1,phage14_1,Competition,37C_static,37,5,,,280000000,,
11.1,phage14_1,Competition,37C_static,37,6,,,340000000,,
11.1,phage14_1,Competition,42C_static,42,1,,,770000000,,
11.1,phage14_1,Competition,42C_static,42,2,,,370000000,,
11.1,phage14_1,Competition,42C_static,42,3,,,440000000,,
11.1,phage14_1,Competition,42C_static,42,4,,,510000000,,
11.1,phage14_1,Competition,42C_static,42,5,,,410000000,,
